%time,field.header.seq,field.header.stamp,field.header.frame_id,field.id,field.is_rtr,field.is_extended,field.is_error,field.dlc
1704781166839139408,530699,1704781166838739258,,520,0,0,0,8
1704781166839277247,530700,1704781166838917144,,521,0,0,0,8
1704781166849295598,530701,1704781166848567337,,608,0,0,0,8
1704781166849341420,530702,1704781166848631128,,609,0,0,0,8
1704781166849374836,530703,1704781166848821614,,1554,0,0,0,8
1704781166851539758,530704,1704781166851034837,,0,0,0,0,0
1704781166869189106,530705,1704781166868586911,,514,0,0,0,8
1704781166869276933,530706,1704781166868661519,,513,0,0,0,8
1704781166869455589,530707,1704781166869044109,,515,0,0,0,8
1704781166869736159,530708,1704781166869174613,,520,0,0,0,8
1704781166869766985,530709,1704781166869423536,,1554,0,0,0,8
1704781166870067282,530710,1704781166869656287,,521,0,0,0,8
1704781166871311589,530711,1704781166870975345,,0,0,0,0,0
1704781166891306892,530712,1704781166890741009,,1554,0,0,0,8
1704781166891324785,530713,1704781166890813732,,0,0,0,0,0
1704781166898509480,530714,1704781166897880657,,514,0,0,0,8
1704781166898578298,530715,1704781166897942636,,513,0,0,0,8
1704781166898843570,530716,1704781166898363025,,515,0,0,0,8
1704781166898963712,530717,1704781166898616606,,520,0,0,0,8
1704781166899118882,530718,1704781166898742616,,521,0,0,0,8
1704781166903390093,530719,1704781166902825714,,16,0,0,0,3
1704781166903427829,530720,1704781166902916227,,17,0,0,0,3
1704781166903606424,530721,1704781166903066936,,18,0,0,0,3
1704781166903740211,530722,1704781166903150147,,19,0,0,0,3
1704781166904250086,530723,1704781166903598104,,20,0,0,0,3
1704781166904296097,530724,1704781166903664126,,21,0,0,0,3
1704781166904319561,530725,1704781166903699908,,22,0,0,0,3
1704781166904337431,530726,1704781166903847149,,23,0,0,0,3
1704781166904458488,530727,1704781166903892381,,24,0,0,0,3
1704781166904934113,530728,1704781166904188012,,25,0,0,0,3
1704781166904958850,530729,1704781166904237199,,26,0,0,0,3
1704781166905223048,530730,1704781166904419983,,27,0,0,0,3
1704781166905250566,530731,1704781166904611742,,64,0,0,0,3
1704781166908969204,530732,1704781166908518580,,1554,0,0,0,8
1704781166911465203,530733,1704781166911044609,,0,0,0,0,0
1704781166929022522,530734,1704781166928410464,,514,0,0,0,8
1704781166929065509,530735,1704781166928471375,,513,0,0,0,8
1704781166929152416,530736,1704781166928763458,,515,0,0,0,8
1704781166929425716,530737,1704781166929002754,,520,0,0,0,8
1704781166929723850,530738,1704781166929273829,,521,0,0,0,8
1704781166929749928,530739,1704781166929499100,,1554,0,0,0,8
1704781166933047628,530740,1704781166932612086,,0,0,0,0,0
1704781166950935026,530741,1704781166950407997,,1554,0,0,0,8
1704781166950983467,530742,1704781166950481992,,0,0,0,0,0
1704781166958815180,530743,1704781166958013421,,514,0,0,0,8
1704781166958871250,530744,1704781166958098845,,513,0,0,0,8
1704781166959238976,530745,1704781166958686117,,515,0,0,0,8
1704781166959265837,530746,1704781166958754989,,520,0,0,0,8
1704781166959277466,530747,1704781166958781064,,521,0,0,0,8
1704781166959461970,530748,1704781166958996921,,608,0,0,0,8
1704781166959737801,530749,1704781166959313600,,609,0,0,0,8
1704781166969019979,530750,1704781166968513961,,1554,0,0,0,8
1704781166971335981,530751,1704781166970942976,,0,0,0,0,0
1704781166988836112,530752,1704781166988360843,,514,0,0,0,8
1704781166988983148,530753,1704781166988546562,,513,0,0,0,8
1704781166989325501,530754,1704781166988889278,,515,0,0,0,8
1704781166989354373,530755,1704781166989013947,,520,0,0,0,8
1704781166989713873,530756,1704781166989277798,,1554,0,0,0,8
1704781166989988926,530757,1704781166989560886,,521,0,0,0,8
1704781166991361173,530758,1704781166990953463,,0,0,0,0,0
1704781167003570534,530759,1704781167002813051,,16,0,0,0,3
1704781167003652351,530760,1704781167002880063,,17,0,0,0,3
1704781167003675935,530761,1704781167003050220,,18,0,0,0,3
1704781167003693561,530762,1704781167003264716,,19,0,0,0,3
1704781167003842499,530763,1704781167003319224,,20,0,0,0,3
1704781167003864877,530764,1704781167003464619,,21,0,0,0,3
1704781167004072199,530765,1704781167003638751,,22,0,0,0,3
1704781167004560840,530766,1704781167003758244,,23,0,0,0,3
1704781167004583472,530767,1704781167004002489,,24,0,0,0,3
1704781167004601435,530768,1704781167004059961,,25,0,0,0,3
1704781167004713218,530769,1704781167004183021,,26,0,0,0,3
1704781167004796924,530770,1704781167004388853,,27,0,0,0,3
1704781167004962761,530771,1704781167004476120,,64,0,0,0,3
1704781167011098724,530772,1704781167010227520,,1554,0,0,0,8
1704781167011718049,530773,1704781167011126394,,0,0,0,0,0
1704781167018334619,530774,1704781167017778709,,514,0,0,0,8
1704781167018403599,530775,1704781167017943866,,513,0,0,0,8
1704781167018436396,530776,1704781167018156740,,515,0,0,0,8
1704781167019209808,530777,1704781167018539387,,520,0,0,0,8
1704781167019303564,530778,1704781167018698851,,521,0,0,0,8
1704781167029080546,530779,1704781167028570643,,1554,0,0,0,8
1704781167031786553,530780,1704781167031284552,,0,0,0,0,0
1704781167048845878,530781,1704781167048310922,,514,0,0,0,8
1704781167048978878,530782,1704781167048543639,,513,0,0,0,8
1704781167049131476,530783,1704781167048789183,,515,0,0,0,8
1704781167049377752,530784,1704781167049005436,,520,0,0,0,8
1704781167049705089,530785,1704781167049314672,,1554,0,0,0,8
1704781167049851313,530786,1704781167049482745,,521,0,0,0,8
1704781167051293159,530787,1704781167050951054,,0,0,0,0,0
1704781167070726584,530788,1704781167070153533,,608,0,0,0,8
1704781167070758574,530789,1704781167070219489,,609,0,0,0,8
1704781167071127258,530790,1704781167070488903,,1554,0,0,0,8
1704781167071477165,530791,1704781167071106462,,0,0,0,0,0
1704781167078363995,530792,1704781167077789364,,514,0,0,0,8
1704781167078506935,530793,1704781167077966948,,513,0,0,0,8
1704781167078793778,530794,1704781167078316605,,515,0,0,0,8
1704781167078818487,530795,1704781167078500802,,520,0,0,0,8
1704781167079098908,530796,1704781167078671144,,521,0,0,0,8
1704781167088995783,530797,1704781167088487042,,1554,0,0,0,8
1704781167093320010,530798,1704781167092722531,,0,0,0,0,0
1704781167103358745,530799,1704781167102737800,,16,0,0,0,3
1704781167103411087,530800,1704781167102797861,,17,0,0,0,3
1704781167103424769,530801,1704781167102949683,,18,0,0,0,3
1704781167103441498,530802,1704781167103130612,,19,0,0,0,3
1704781167104269897,530803,1704781167103194639,,20,0,0,0,3
1704781167104310033,530804,1704781167103392259,,21,0,0,0,3
1704781167104326760,530805,1704781167103539752,,22,0,0,0,3
1704781167104843279,530806,1704781167103713827,,23,0,0,0,3
1704781167104924415,530807,1704781167103857908,,24,0,0,0,3
1704781167104942850,530808,1704781167104071427,,25,0,0,0,3
1704781167104989924,530809,1704781167104134877,,26,0,0,0,3
1704781167105052226,530810,1704781167104338027,,27,0,0,0,3
1704781167105109911,530811,1704781167104430639,,64,0,0,0,3
1704781167108824724,530812,1704781167108272399,,514,0,0,0,8
1704781167108968013,530813,1704781167108484588,,513,0,0,0,8
1704781167109185419,530814,1704781167108771639,,515,0,0,0,8
1704781167109608754,530815,1704781167109201086,,520,0,0,0,8
1704781167109669246,530816,1704781167109259305,,1554,0,0,0,8
1704781167109852634,530817,1704781167109491773,,521,0,0,0,8
1704781167111756727,530818,1704781167111401605,,0,0,0,0,0
1704781167131335473,530819,1704781167130346954,,1554,0,0,0,8
1704781167131565503,530820,1704781167131144214,,0,0,0,0,0
1704781167138188938,530821,1704781167137768294,,514,0,0,0,8
1704781167138229142,530822,1704781167137845370,,513,0,0,0,8
1704781167138553142,530823,1704781167138143936,,515,0,0,0,8
1704781167138738814,530824,1704781167138414748,,520,0,0,0,8
1704781167139087026,530825,1704781167138722397,,521,0,0,0,8
1704781167149073016,530826,1704781167148386410,,1554,0,0,0,8
1704781167151838007,530827,1704781167151415219,,0,0,0,0,0
1704781167168896877,530828,1704781167168283753,,514,0,0,0,8
1704781167168931059,530829,1704781167168500725,,513,0,0,0,8
1704781167169447745,530830,1704781167168641530,,515,0,0,0,8
1704781167169490618,530831,1704781167168954012,,520,0,0,0,8
1704781167169512814,530832,1704781167169157053,,1554,0,0,0,8
1704781167169737090,530833,1704781167169426916,,521,0,0,0,8
1704781167171345632,530834,1704781167170946727,,0,0,0,0,0
1704781167178389676,530835,1704781167177821913,,608,0,0,0,8
1704781167178434387,530836,1704781167177944388,,609,0,0,0,8
1704781167190773583,530837,1704781167190266465,,1554,0,0,0,8
1704781167191184907,530838,1704781167190701441,,0,0,0,0,0
1704781167198282907,530839,1704781167197773055,,514,0,0,0,8
1704781167198327631,530840,1704781167197947518,,513,0,0,0,8
1704781167198715870,530841,1704781167198184939,,515,0,0,0,8
1704781167198751827,530842,1704781167198378506,,520,0,0,0,8
1704781167199163079,530843,1704781167198725954,,521,0,0,0,8
1704781167203257318,530844,1704781167202689222,,16,0,0,0,3
1704781167203289215,530845,1704781167202749879,,17,0,0,0,3
1704781167203391436,530846,1704781167202999284,,18,0,0,0,3
1704781167204114599,530847,1704781167203055676,,19,0,0,0,3
1704781167204152616,530848,1704781167203459691,,20,0,0,0,3
1704781167204185665,530849,1704781167203575678,,21,0,0,0,3
1704781167204793123,530850,1704781167203621875,,22,0,0,0,3
1704781167204844878,530851,1704781167204039452,,23,0,0,0,3
1704781167204925165,530852,1704781167204127173,,24,0,0,0,3
1704781167204948619,530853,1704781167204177143,,25,0,0,0,3
1704781167204966458,530854,1704781167204209206,,26,0,0,0,3
1704781167205068533,530855,1704781167204328659,,27,0,0,0,3
1704781167205143261,530856,1704781167204423558,,64,0,0,0,3
1704781167208819955,530857,1704781167208415154,,1554,0,0,0,8
1704781167211751606,530858,1704781167211350803,,0,0,0,0,0
1704781167229142207,530859,1704781167228326328,,514,0,0,0,8
1704781167229189567,530860,1704781167228463586,,513,0,0,0,8
1704781167229400619,530861,1704781167228656359,,515,0,0,0,8
1704781167229436940,530862,1704781167228967989,,520,0,0,0,8
1704781167229909000,530863,1704781167229333024,,1554,0,0,0,8
1704781167229945290,530864,1704781167229395101,,521,0,0,0,8
1704781167231480833,530865,1704781167231058897,,0,0,0,0,0
1704781167251044768,530866,1704781167250280141,,1554,0,0,0,8
1704781167251564867,530867,1704781167251149484,,0,0,0,0,0
1704781167258285481,530868,1704781167257714011,,514,0,0,0,8
1704781167258353150,530869,1704781167257838580,,513,0,0,0,8
1704781167258556492,530870,1704781167258142971,,515,0,0,0,8
1704781167258811513,530871,1704781167258369379,,520,0,0,0,8
1704781167258984925,530872,1704781167258636924,,521,0,0,0,8
1704781167268891995,530873,1704781167268411050,,1554,0,0,0,8
1704781167271466409,530874,1704781167271074911,,0,0,0,0,0
1704781167289154914,530875,1704781167288257066,,514,0,0,0,8
1704781167289196182,530876,1704781167288457464,,513,0,0,0,8
1704781167289216857,530877,1704781167288729287,,515,0,0,0,8
1704781167289600233,530878,1704781167289082965,,520,0,0,0,8
1704781167289628991,530879,1704781167289131952,,1554,0,0,0,8
1704781167290074323,530880,1704781167289395253,,521,0,0,0,8
1704781167290117178,530881,1704781167289727908,,608,0,0,0,8
1704781167290327328,530882,1704781167289941544,,609,0,0,0,8
1704781167291430988,530883,1704781167291037864,,0,0,0,0,0
1704781167303351317,530884,1704781167302684553,,16,0,0,0,3
1704781167303396680,530885,1704781167302755743,,17,0,0,0,3
1704781167303482191,530886,1704781167302857554,,18,0,0,0,3
1704781167303589879,530887,1704781167302997659,,19,0,0,0,3
1704781167303605979,530888,1704781167303196023,,20,0,0,0,3
1704781167304047175,530889,1704781167303547955,,21,0,0,0,3
1704781167304647806,530890,1704781167303625540,,22,0,0,0,3
1704781167304695636,530891,1704781167303886878,,23,0,0,0,3
1704781167304789520,530892,1704781167303909864,,24,0,0,0,3
1704781167304814916,530893,1704781167304025989,,25,0,0,0,3
1704781167305025496,530894,1704781167304064237,,26,0,0,0,3
1704781167305050916,530895,1704781167304292798,,27,0,0,0,3
1704781167305069120,530896,1704781167304475993,,64,0,0,0,3
1704781167311900029,530897,1704781167310231471,,1554,0,0,0,8
1704781167311925337,530898,1704781167311116929,,0,0,0,0,0
1704781167318533947,530899,1704781167317818174,,514,0,0,0,8
1704781167318588431,530900,1704781167317892497,,513,0,0,0,8
1704781167318647637,530901,1704781167318097002,,515,0,0,0,8
1704781167318860802,530902,1704781167318427757,,520,0,0,0,8
1704781167318986581,530903,1704781167318615400,,521,0,0,0,8
1704781167329016055,530904,1704781167328527407,,1554,0,0,0,8
1704781167331739428,530905,1704781167331136525,,0,0,0,0,0
1704781167348921580,530906,1704781167348359723,,514,0,0,0,8
1704781167349302309,530907,1704781167348549064,,513,0,0,0,8
1704781167349409566,530908,1704781167349026099,,515,0,0,0,8
1704781167349699879,530909,1704781167349121140,,520,0,0,0,8
1704781167349778861,530910,1704781167349274492,,1554,0,0,0,8
1704781167349800841,530911,1704781167349524055,,521,0,0,0,8
1704781167351277493,530912,1704781167350728276,,0,0,0,0,0
1704781167371012575,530913,1704781167370214734,,1554,0,0,0,8
1704781167371350564,530914,1704781167370935218,,0,0,0,0,0
1704781167378361771,530915,1704781167377835115,,514,0,0,0,8
1704781167378407549,530916,1704781167377908784,,513,0,0,0,8
1704781167378517756,530917,1704781167378171468,,515,0,0,0,8
1704781167379055342,530918,1704781167378538603,,520,0,0,0,8
1704781167379079379,530919,1704781167378666310,,521,0,0,0,8
1704781167388879890,530920,1704781167388372681,,1554,0,0,0,8
1704781167391652686,530921,1704781167391190917,,0,0,0,0,0
1704781167399444146,530922,1704781167398892848,,608,0,0,0,8
1704781167399481441,530923,1704781167399064938,,609,0,0,0,8
1704781167403161193,530924,1704781167402638251,,16,0,0,0,3
1704781167403201496,530925,1704781167402699460,,17,0,0,0,3
1704781167403433150,530926,1704781167402829621,,18,0,0,0,3
1704781167403608372,530927,1704781167402963795,,19,0,0,0,3
1704781167403690956,530928,1704781167403138916,,20,0,0,0,3
1704781167404072166,530929,1704781167403438198,,21,0,0,0,3
1704781167404121503,530930,1704781167403534234,,22,0,0,0,3
1704781167404638086,530931,1704781167403827822,,23,0,0,0,3
1704781167404707220,530932,1704781167403887403,,24,0,0,0,3
1704781167404730539,530933,1704781167403918413,,25,0,0,0,3
1704781167404750380,530934,1704781167404055161,,26,0,0,0,3
1704781167404970696,530935,1704781167404282839,,27,0,0,0,3
1704781167404989757,530936,1704781167404386268,,64,0,0,0,3
1704781167409348704,530937,1704781167408305510,,514,0,0,0,8
1704781167409380260,530938,1704781167408442518,,513,0,0,0,8
1704781167409396544,530939,1704781167408630315,,515,0,0,0,8
1704781167409508520,530940,1704781167408922815,,520,0,0,0,8
1704781167409861265,530941,1704781167409128477,,1554,0,0,0,8
1704781167409878851,530942,1704781167409389622,,521,0,0,0,8
1704781167411480618,530943,1704781167411051510,,0,0,0,0,0
1704781167430703615,530944,1704781167430287397,,1554,0,0,0,8
1704781167431564191,530945,1704781167431189447,,0,0,0,0,0
1704781167438444465,530946,1704781167437678125,,514,0,0,0,8
1704781167438557305,530947,1704781167437919191,,513,0,0,0,8
1704781167439214855,530948,1704781167438471505,,515,0,0,0,8
1704781167439252596,530949,1704781167438553646,,520,0,0,0,8
1704781167439266723,530950,1704781167438609630,,521,0,0,0,8
1704781167448731441,530951,1704781167448220985,,1554,0,0,0,8
1704781167451575995,530952,1704781167451106832,,0,0,0,0,0
1704781167468825582,530953,1704781167468131994,,514,0,0,0,8
1704781167468885625,530954,1704781167468334527,,513,0,0,0,8
1704781167469183596,530955,1704781167468560028,,515,0,0,0,8
1704781167469210730,530956,1704781167468957904,,520,0,0,0,8
1704781167469671502,530957,1704781167469136540,,1554,0,0,0,8
1704781167469731426,530958,1704781167469374736,,521,0,0,0,8
1704781167472335128,530959,1704781167471828878,,0,0,0,0,0
1704781167490815750,530960,1704781167490316356,,1554,0,0,0,8
1704781167491127052,530961,1704781167490690375,,0,0,0,0,0
1704781167498119593,530962,1704781167497670830,,514,0,0,0,8
1704781167498211495,530963,1704781167497792190,,513,0,0,0,8
1704781167498482703,530964,1704781167498055127,,515,0,0,0,8
1704781167498702754,530965,1704781167498351995,,520,0,0,0,8
1704781167498818693,530966,1704781167498506445,,521,0,0,0,8
1704781167503189366,530967,1704781167502596117,,16,0,0,0,3
1704781167503254241,530968,1704781167502670052,,17,0,0,0,3
1704781167503284960,530969,1704781167502864828,,18,0,0,0,3
1704781167503320886,530970,1704781167502910305,,19,0,0,0,3
1704781167503763244,530971,1704781167503166271,,20,0,0,0,3
1704781167503787304,530972,1704781167503239236,,21,0,0,0,3
1704781167504111201,530973,1704781167503426869,,22,0,0,0,3
1704781167504162870,530974,1704781167503546452,,23,0,0,0,3
1704781167504209773,530975,1704781167503723167,,24,0,0,0,3
1704781167504944306,530976,1704781167504299194,,25,0,0,0,3
1704781167505104889,530977,1704781167504394505,,26,0,0,0,3
1704781167505146216,530978,1704781167504523864,,27,0,0,0,3
1704781167505169680,530979,1704781167504554115,,64,0,0,0,3
1704781167508638214,530980,1704781167508117590,,608,0,0,0,8
1704781167508707730,530981,1704781167508180261,,609,0,0,0,8
1704781167508979092,530982,1704781167508552824,,1554,0,0,0,8
1704781167511566427,530983,1704781167511090795,,0,0,0,0,0
1704781167528615348,530984,1704781167528117304,,514,0,0,0,8
1704781167528749341,530985,1704781167528303433,,513,0,0,0,8
1704781167529036550,530986,1704781167528512536,,515,0,0,0,8
1704781167529499666,530987,1704781167528912079,,520,0,0,0,8
1704781167529527206,530988,1704781167528988101,,1554,0,0,0,8
1704781167529844048,530989,1704781167529423179,,521,0,0,0,8
1704781167531291210,530990,1704781167530905820,,0,0,0,0,0
1704781167550661679,530991,1704781167550183713,,1554,0,0,0,8
1704781167551598714,530992,1704781167551160909,,0,0,0,0,0
1704781167558144200,530993,1704781167557608640,,514,0,0,0,8
1704781167558319468,530994,1704781167557737007,,513,0,0,0,8
1704781167558703388,530995,1704781167557987966,,515,0,0,0,8
1704781167558953722,530996,1704781167558259926,,520,0,0,0,8
1704781167559435610,530997,1704781167558619914,,521,0,0,0,8
1704781167568698274,530998,1704781167568211557,,1554,0,0,0,8
1704781167571535389,530999,1704781167571123451,,0,0,0,0,0
1704781167588886347,531000,1704781167588217939,,514,0,0,0,8
1704781167588921961,531001,1704781167588345338,,513,0,0,0,8
1704781167589336168,531002,1704781167588748124,,515,0,0,0,8
1704781167589417406,531003,1704781167588867581,,520,0,0,0,8
1704781167589433752,531004,1704781167589114355,,1554,0,0,0,8
1704781167589743923,531005,1704781167589311772,,521,0,0,0,8
1704781167591562632,531006,1704781167591216556,,0,0,0,0,0
1704781167603383113,531007,1704781167602642305,,16,0,0,0,3
1704781167603427215,531008,1704781167602729638,,17,0,0,0,3
1704781167603450722,531009,1704781167602750324,,18,0,0,0,3
1704781167603484325,531010,1704781167603015458,,19,0,0,0,3
1704781167603565833,531011,1704781167603067189,,20,0,0,0,3
1704781167603651642,531012,1704781167603290549,,21,0,0,0,3
1704781167604110211,531013,1704781167603486580,,22,0,0,0,3
1704781167604124735,531014,1704781167603577306,,23,0,0,0,3
1704781167604240324,531015,1704781167603708948,,24,0,0,0,3
1704781167604252362,531016,1704781167603830298,,25,0,0,0,3
1704781167604414883,531017,1704781167604032453,,26,0,0,0,3
1704781167604569421,531018,1704781167604249238,,27,0,0,0,3
1704781167604718168,531019,1704781167604334717,,64,0,0,0,3
1704781167610474602,531020,1704781167609947739,,1554,0,0,0,8
1704781167611623420,531021,1704781167611084231,,0,0,0,0,0
1704781167618062331,531022,1704781167617612285,,514,0,0,0,8
1704781167618172943,531023,1704781167617735230,,513,0,0,0,8
1704781167618333435,531024,1704781167617996704,,515,0,0,0,8
1704781167618697530,531025,1704781167618322455,,520,0,0,0,8
1704781167619172256,531026,1704781167618715609,,521,0,0,0,8
1704781167619210902,531027,1704781167618777607,,608,0,0,0,8
1704781167619249953,531028,1704781167618971775,,609,0,0,0,8
1704781167628764185,531029,1704781167628275386,,1554,0,0,0,8
1704781167632013910,531030,1704781167631454374,,0,0,0,0,0
1704781167648724389,531031,1704781167648162451,,514,0,0,0,8
1704781167648771940,531032,1704781167648231087,,513,0,0,0,8
1704781167648861454,531033,1704781167648491102,,515,0,0,0,8
1704781167649317779,531034,1704781167648804933,,520,0,0,0,8
1704781167649354304,531035,1704781167648956050,,1554,0,0,0,8
1704781167649704538,531036,1704781167649235515,,521,0,0,0,8
1704781167651276030,531037,1704781167650969312,,0,0,0,0,0
1704781167670512016,531038,1704781167670010467,,1554,0,0,0,8
1704781167670971220,531039,1704781167670436837,,1856,0,0,0,1
1704781167671372397,531040,1704781167670972626,,0,0,0,0,0
1704781167678195003,531041,1704781167677551046,,514,0,0,0,8
1704781167678248156,531042,1704781167677794261,,513,0,0,0,8
1704781167678607635,531043,1704781167678015184,,515,0,0,0,8
1704781167678638552,531044,1704781167678221745,,520,0,0,0,8
1704781167678789818,531045,1704781167678485648,,521,0,0,0,8
1704781167688897944,531046,1704781167688273899,,1554,0,0,0,8
1704781167691370357,531047,1704781167690825510,,0,0,0,0,0
1704781167703248799,531048,1704781167702608094,,16,0,0,0,3
1704781167703311726,531049,1704781167702695800,,17,0,0,0,3
1704781167703347673,531050,1704781167702796533,,18,0,0,0,3
1704781167703410940,531051,1704781167702878589,,19,0,0,0,3
1704781167703603109,531052,1704781167703123954,,20,0,0,0,3
1704781167703631773,531053,1704781167703174322,,21,0,0,0,3
1704781167704069699,531054,1704781167703453611,,22,0,0,0,3
1704781167704093055,531055,1704781167703512757,,23,0,0,0,3
1704781167704202623,531056,1704781167703650199,,24,0,0,0,3
1704781167704222364,531057,1704781167703786541,,25,0,0,0,3
1704781167704309162,531058,1704781167703947519,,26,0,0,0,3
1704781167704701687,531059,1704781167704257231,,27,0,0,0,3
1704781167704737624,531060,1704781167704318632,,64,0,0,0,3
1704781167708716167,531061,1704781167708287343,,514,0,0,0,8
1704781167708756745,531062,1704781167708337921,,513,0,0,0,8
1704781167709055382,531063,1704781167708627088,,515,0,0,0,8
1704781167709165856,531064,1704781167708824594,,520,0,0,0,8
1704781167709588552,531065,1704781167709132069,,1554,0,0,0,8
1704781167709744447,531066,1704781167709340530,,521,0,0,0,8
1704781167711611313,531067,1704781167711171447,,0,0,0,0,0
1704781167730352725,531068,1704781167729834308,,608,0,0,0,8
1704781167730413638,531069,1704781167730003924,,609,0,0,0,8
1704781167730550930,531070,1704781167730254598,,1554,0,0,0,8
1704781167731859011,531071,1704781167731269183,,0,0,0,0,0
1704781167737961093,531072,1704781167737490967,,514,0,0,0,8
1704781167738004704,531073,1704781167737717397,,513,0,0,0,8
1704781167738154741,531074,1704781167737902581,,515,0,0,0,8
1704781167738573929,531075,1704781167738182360,,520,0,0,0,8
1704781167738721244,531076,1704781167738395156,,521,0,0,0,8
1704781167748621514,531077,1704781167748172098,,1554,0,0,0,8
1704781167751357562,531078,1704781167750919516,,0,0,0,0,0
1704781167768803051,531079,1704781167768093445,,514,0,0,0,8
1704781167768903027,531080,1704781167768242735,,513,0,0,0,8
1704781167768927689,531081,1704781167768488124,,515,0,0,0,8
1704781167769519862,531082,1704781167769051294,,520,0,0,0,8
1704781167769548668,531083,1704781167769102038,,1554,0,0,0,8
1704781167769579831,531084,1704781167769338019,,521,0,0,0,8
1704781167771488950,531085,1704781167771158917,,0,0,0,0,0
1704781167790502318,531086,1704781167790035130,,1554,0,0,0,8
1704781167791137615,531087,1704781167790711508,,0,0,0,0,0
1704781167798097472,531088,1704781167797548465,,514,0,0,0,8
1704781167798234010,531089,1704781167797629689,,513,0,0,0,8
1704781167798257302,531090,1704781167797915165,,515,0,0,0,8
1704781167798817484,531091,1704781167798249994,,520,0,0,0,8
1704781167798866216,531092,1704781167798459582,,521,0,0,0,8
1704781167803510093,531093,1704781167802634581,,16,0,0,0,3
1704781167803549959,531094,1704781167802716783,,17,0,0,0,3
1704781167803561651,531095,1704781167802747426,,18,0,0,0,3
1704781167804194768,531096,1704781167802893038,,19,0,0,0,3
1704781167804241525,531097,1704781167803005883,,20,0,0,0,3
1704781167804274630,531098,1704781167803182555,,21,0,0,0,3
1704781167804426746,531099,1704781167803426345,,22,0,0,0,3
1704781167805232558,531100,1704781167803504421,,23,0,0,0,3
1704781167805272007,531101,1704781167803913103,,24,0,0,0,3
1704781167805312085,531102,1704781167803955005,,25,0,0,0,3
1704781167805334674,531103,1704781167804464938,,26,0,0,0,3
1704781167805356394,531104,1704781167804528483,,27,0,0,0,3
1704781167805373712,531105,1704781167804557276,,64,0,0,0,3
1704781167808508747,531106,1704781167808106224,,1554,0,0,0,8
1704781167811680340,531107,1704781167811223752,,0,0,0,0,0
1704781167828768108,531108,1704781167828187158,,514,0,0,0,8
1704781167828818072,531109,1704781167828322777,,513,0,0,0,8
1704781167829151015,531110,1704781167828571938,,515,0,0,0,8
1704781167829899640,531111,1704781167828852728,,520,0,0,0,8
1704781167829953457,531112,1704781167829154083,,1554,0,0,0,8
1704781167829979099,531113,1704781167829322943,,521,0,0,0,8
1704781167831695624,531114,1704781167831286517,,0,0,0,0,0
1704781167837969765,531115,1704781167837577829,,608,0,0,0,8
1704781167838149666,531116,1704781167837761291,,609,0,0,0,8
1704781167850888923,531117,1704781167850070922,,1554,0,0,0,8
1704781167851414004,531118,1704781167850961807,,0,0,0,0,0
1704781167858215789,531119,1704781167857658366,,514,0,0,0,8
1704781167858258724,531120,1704781167857814151,,513,0,0,0,8
1704781167858769648,531121,1704781167858061386,,515,0,0,0,8
1704781167858811313,531122,1704781167858363764,,520,0,0,0,8
1704781167858845215,531123,1704781167858571402,,521,0,0,0,8
1704781167868746666,531124,1704781167868226313,,1554,0,0,0,8
1704781167871454453,531125,1704781167871032152,,0,0,0,0,0
1704781167888811277,531126,1704781167888228155,,514,0,0,0,8
1704781167889022013,531127,1704781167888443718,,513,0,0,0,8
1704781167889482111,531128,1704781167888785845,,515,0,0,0,8
1704781167889527151,531129,1704781167888860605,,520,0,0,0,8
1704781167889555835,531130,1704781167889136717,,1554,0,0,0,8
1704781167889784727,531131,1704781167889366667,,521,0,0,0,8
1704781167891559342,531132,1704781167891210637,,0,0,0,0,0
1704781167903034814,531133,1704781167902453111,,16,0,0,0,3
1704781167903127129,531134,1704781167902538208,,17,0,0,0,3
1704781167903304753,531135,1704781167902668991,,18,0,0,0,3
1704781167903623213,531136,1704781167903118218,,19,0,0,0,3
1704781167903912489,531137,1704781167903225442,,20,0,0,0,3
1704781167903960674,531138,1704781167903402106,,21,0,0,0,3
1704781167904024103,531139,1704781167903431867,,22,0,0,0,3
1704781167904035189,531140,1704781167903488875,,23,0,0,0,3
1704781167904095402,531141,1704781167903644135,,24,0,0,0,3
1704781167904187552,531142,1704781167903750701,,25,0,0,0,3
1704781167904697962,531143,1704781167904117631,,26,0,0,0,3
1704781167904732226,531144,1704781167904206671,,27,0,0,0,3
1704781167904794756,531145,1704781167904260100,,64,0,0,0,3
1704781167910484261,531146,1704781167910030990,,1554,0,0,0,8
1704781167911192897,531147,1704781167910756583,,0,0,0,0,0
1704781167918244138,531148,1704781167917592498,,514,0,0,0,8
1704781167918320130,531149,1704781167917661020,,513,0,0,0,8
1704781167918353659,531150,1704781167917934984,,515,0,0,0,8
1704781167918659751,531151,1704781167918181190,,520,0,0,0,8
1704781167918934498,531152,1704781167918455134,,521,0,0,0,8
1704781167928746915,531153,1704781167928183975,,1554,0,0,0,8
1704781167933836559,531154,1704781167933426099,,0,0,0,0,0
1704781167948527641,531155,1704781167947958985,,514,0,0,0,8
1704781167948707937,531156,1704781167948178617,,513,0,0,0,8
1704781167948967054,531157,1704781167948356094,,515,0,0,0,8
1704781167949119273,531158,1704781167948651567,,520,0,0,0,8
1704781167949145494,531159,1704781167948873907,,1554,0,0,0,8
1704781167949687090,531160,1704781167949159173,,521,0,0,0,8
