%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1704780823345591782,11998,1704780823345038305,gnss_link,0,1,36.90416365,118.16640348,5.23563869013259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823445562041,11999,1704780823444962252,gnss_link,0,1,36.90416427,118.16640216,5.232846163329398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823544587660,12000,1704780823544038821,gnss_link,0,1,36.90416488,118.16640086,5.230577235301806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823646038168,12001,1704780823645530044,gnss_link,0,1,36.90416549,118.16639954,5.229180971900211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823745370344,12002,1704780823744830450,gnss_link,0,1,36.90416609,118.16639824,5.227261109723017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823845520777,12003,1704780823844938375,gnss_link,0,1,36.9041667,118.16639692,5.22638844509702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823944880588,12004,1704780823944248972,gnss_link,0,1,36.90416729,118.16639562,5.227784708498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824044821001,12005,1704780824044242952,gnss_link,0,1,36.9041679,118.1663943,5.23860574986098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824145182136,12006,1704780824144571970,gnss_link,0,1,36.90416855,118.16639302,5.252393850951735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824245335394,12007,1704780824244772789,gnss_link,0,1,36.9041692,118.16639173,5.266705550818089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824344205429,12008,1704780824343722943,gnss_link,0,1,36.90416985,118.16639046,5.282238981160838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824444543665,12009,1704780824444007837,gnss_link,0,1,36.90417054,118.16638919,5.296027082251594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824544798310,12010,1704780824544211384,gnss_link,0,1,36.90417125,118.16638795,5.30946611749195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824644918314,12011,1704780824644307969,gnss_link,0,1,36.90417195,118.16638671,5.325174080759899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824745651018,12012,1704780824745043672,gnss_link,0,1,36.90417267,118.16638548,5.341405642803447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824845354393,12013,1704780824844752422,gnss_link,0,1,36.90417342,118.16638429,5.357288138996594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780824944857068,12014,1704780824943976333,gnss_link,0,1,36.90417418,118.1663831,5.3722979705637455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825044536986,12015,1704780825043988411,gnss_link,0,1,36.90417494,118.16638192,5.386958736280498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825144705690,12016,1704780825144222002,gnss_link,0,1,36.90417573,118.16638076,5.403364831249244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825244822689,12017,1704780825244279093,gnss_link,0,1,36.90417653,118.16637961,5.419770926217991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825343962006,12018,1704780825343451871,gnss_link,0,1,36.90417729,118.1663785,5.4415875418679205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825444521265,12019,1704780825444053696,gnss_link,0,1,36.90417804,118.16637752,5.466196684321041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825544305135,12020,1704780825543801108,gnss_link,0,1,36.90417872,118.16637664,5.482951845140186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825644862784,12021,1704780825644195215,gnss_link,0,1,36.9041794,118.16637579,5.50057967058533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825744912330,12022,1704780825744306478,gnss_link,0,1,36.90418007,118.16637497,5.5183820289556715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825844842990,12023,1704780825844330679,gnss_link,0,1,36.90418084,118.16637411,5.531821064196027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780825944061325,12024,1704780825943527316,gnss_link,0,1,36.90418161,118.1663732,5.542991171408791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826044399631,12025,1704780826043825333,gnss_link,0,1,36.9041825,118.16637226,5.552066883519162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826144487283,12026,1704780826143930696,gnss_link,0,1,36.90418338,118.16637128,5.560793529779134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826244615292,12027,1704780826244069205,gnss_link,0,1,36.90418431,118.16637026,5.570043774814703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826343804156,12028,1704780826343283058,gnss_link,0,1,36.90418526,118.16636923,5.578770421074675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826444042892,12029,1704780826443437945,gnss_link,0,1,36.90418623,118.16636821,5.5888933307362425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826544370862,12030,1704780826543729136,gnss_link,0,1,36.90418717,118.16636716,5.598318108697011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826644396780,12031,1704780826643820217,gnss_link,0,1,36.90418815,118.16636618,5.608615551283778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826744440918,12032,1704780826743905725,gnss_link,0,1,36.90418912,118.16636523,5.6208328560477385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826844643455,12033,1704780826844148922,gnss_link,0,1,36.90419013,118.16636431,5.6320029632605015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780826943765677,12034,1704780826943292007,gnss_link,0,1,36.9041911,118.16636337,5.645616531426058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827043925136,12035,1704780827043390318,gnss_link,0,1,36.90419213,118.16636249,5.660800895918408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827144292681,12036,1704780827143687503,gnss_link,0,1,36.90419315,118.16636161,5.675112595784762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827244353990,12037,1704780827243858690,gnss_link,0,1,36.90419417,118.16636074,5.690122427351913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827343678179,12038,1704780827342949758,gnss_link,0,1,36.9041952,118.16635988,5.705655857694663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827443308359,12039,1704780827442772366,gnss_link,0,1,36.90419625,118.16635908,5.720142090486216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827544229711,12040,1704780827543673615,gnss_link,0,1,36.9041973,118.16635826,5.736897251305361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827644044323,12041,1704780827643473022,gnss_link,0,1,36.90419837,118.16635748,5.757143070628496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827744201733,12042,1704780827743664541,gnss_link,0,1,36.90419944,118.16635675,5.7775634228768284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827844295563,12043,1704780827843822566,gnss_link,0,1,36.90420053,118.16635605,5.796936577573966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780827943602503,12044,1704780827943060725,gnss_link,0,1,36.9042016,118.16635535,5.817007863971901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828043612958,12045,1704780828043094452,gnss_link,0,1,36.90420272,118.16635471,5.837951814995833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828144089284,12046,1704780828143479990,gnss_link,0,1,36.90420384,118.16635408,5.858372167244167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828244069593,12047,1704780828243479298,gnss_link,0,1,36.90420496,118.16635347,5.880014249968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828343268381,12048,1704780828342634848,gnss_link,0,1,36.90420609,118.16635288,5.9016563326936256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828443324616,12049,1704780828442814802,gnss_link,0,1,36.90420724,118.16635235,5.922774816642757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828543754792,12050,1704780828543170020,gnss_link,0,1,36.90420837,118.16635182,5.943195168891091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828643708965,12051,1704780828643154273,gnss_link,0,1,36.90420955,118.16635133,5.961346593111832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828742946455,12052,1704780828742438982,gnss_link,0,1,36.9042107,118.16635088,5.979323484407373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828843042024,12053,1704780828842535424,gnss_link,0,1,36.90421189,118.16635048,5.997823974478513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780828943798310,12054,1704780828943083185,gnss_link,0,1,36.90421304,118.16635007,6.013881003596861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780829043448788,12055,1704780829042842850,gnss_link,0,1,36.90421423,118.1663497,6.028716302238814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780829143788277,12056,1704780829143177811,gnss_link,0,1,36.90421539,118.16634934,6.046518660609156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780829243614267,12057,1704780829243092912,gnss_link,0,1,36.9042166,118.16634903,6.062401156802304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
